
List of user-set options:

                                    Name   Value                used
                        file_print_level = 5                     yes
                   hessian_approximation = limited-memory        yes
                           linear_solver = mumps                 yes
                                max_iter = 800                   yes
                      nlp_scaling_method = user-scaling          yes
                             output_file = /Users/marcello/Documents/zhaw/BAZL/DRACONIAN/Dymos/gemini_traj_v5_out/IPOPT.out  yes
                             print_level = 5                     yes
                      print_user_options = yes                   yes
                                      sb = yes                   yes
This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.2.

Number of nonzeros in equality constraint Jacobian...:    72669
Number of nonzeros in inequality constraint Jacobian.:        0
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:      373
                     variables with only lower bounds:       50
                variables with lower and upper bounds:      178
                     variables with only upper bounds:        0
Total number of equality constraints.................:      297
Total number of inequality constraints...............:        0
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:        0

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 427  8.6330972e-01 1.68e-02 1.80e-01  -4.5 8.01e-01    -  1.00e+00 5.30e-01H  1
 428  8.6585616e-01 4.86e-03 2.43e-01  -4.5 3.45e-01    -  1.00e+00 1.00e+00H  1
 429  8.6229819e-01 5.36e-03 7.89e-02  -4.5 1.38e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 430  8.6342281e-01 8.71e-04 3.16e-02  -4.5 4.74e-02    -  1.00e+00 1.00e+00h  1
 431  8.6358514e-01 9.45e-04 3.06e-02  -4.5 4.18e-02    -  1.00e+00 1.00e+00h  1
 432  8.6356308e-01 5.53e-04 7.93e-03  -4.5 4.55e-02    -  1.00e+00 1.00e+00h  1
 433  8.6350944e-01 4.03e-04 7.90e-03  -4.5 5.44e-02    -  1.00e+00 1.00e+00h  1
 434  8.6350852e-01 9.93e-05 5.12e-03  -4.5 3.24e-02    -  1.00e+00 1.00e+00h  1
 435  8.6352136e-01 1.93e-05 1.31e-03  -4.5 1.93e-02    -  1.00e+00 1.00e+00h  1
 436  8.6343202e-01 5.49e-05 8.45e-03  -6.6 5.85e-02    -  1.00e+00 8.93e-01h  1
 437  8.6325389e-01 1.17e-03 4.71e-02  -7.1 3.41e-01    -  1.00e+00 9.96e-01h  1
 438  8.6286925e-01 1.80e-03 3.25e-02  -7.2 2.60e-01    -  3.32e-01 1.00e+00h  1
 439  8.6232185e-01 2.54e-03 2.61e-02  -7.2 3.24e-01    -  5.77e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 440  8.6243994e-01 1.59e-03 2.22e-02  -7.2 9.84e-02    -  1.00e+00 1.00e+00h  1
 441  8.6301757e-01 5.33e-04 1.73e-02  -7.2 1.62e-01    -  1.00e+00 1.00e+00h  1
 442  8.6316141e-01 4.90e-04 1.58e-02  -7.2 1.26e-01    -  1.00e+00 1.00e+00h  1
 443  8.6308196e-01 3.76e-04 9.25e-03  -7.2 4.48e-02    -  1.00e+00 1.00e+00h  1
 444  8.6312571e-01 1.33e-04 1.08e-02  -7.2 4.23e-02    -  1.00e+00 1.00e+00h  1
 445  8.6312522e-01 7.54e-05 1.12e-02  -7.2 8.88e-02    -  1.00e+00 1.00e+00h  1
 446  8.6220895e-01 5.28e-03 8.77e-02  -7.2 1.67e+00    -  1.00e+00 1.00e+00h  1
 447  8.5742106e-01 4.83e-02 1.19e-01  -7.2 5.73e+00    -  1.00e+00 8.71e-01h  1
 448  8.5310013e-01 4.35e-02 2.34e-01  -7.2 3.81e+00    -  1.00e+00 1.05e-01h  1
 449  8.4746213e-01 4.50e-02 1.51e-01  -7.2 4.09e+00    -  7.82e-03 8.96e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 450  8.1916797e-01 3.16e-01 2.62e-01  -7.2 1.90e+01    -  1.01e-01 3.03e-01h  1
 451  8.0393046e-01 2.50e-01 2.50e-01  -7.2 2.34e+00    -  5.39e-01 2.30e-01h  1
 452  8.0652991e-01 1.03e-01 1.88e-01  -7.2 2.40e+00    -  3.01e-01 1.00e+00h  1
 453  8.0194753e-01 9.71e-02 8.30e-02  -3.7 1.14e+00    -  9.51e-01 4.80e-01h  1
 454  8.2921079e-01 6.55e-02 9.43e-02  -4.1 5.61e-01    -  3.06e-01 1.00e+00h  1
 455  8.5006244e-01 4.62e-02 1.30e-01  -4.1 2.27e+00    -  1.00e+00 1.00e+00h  1
 456  8.4573734e-01 5.57e-02 1.71e-01  -4.2 1.08e+00    -  1.00e+00 6.35e-01h  1
 457  8.5328031e-01 2.41e-02 1.23e-01  -4.5 5.64e-01    -  1.00e+00 1.00e+00h  1
 458  8.5579494e-01 1.12e-02 1.41e-01  -4.6 7.35e-01    -  1.00e+00 7.66e-01h  1
 459  8.5949413e-01 8.24e-03 1.17e-01  -4.6 1.75e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 460  8.5990826e-01 5.28e-03 8.17e-02  -4.6 1.52e-01    -  1.00e+00 1.00e+00h  1
 461  8.6191238e-01 2.98e-04 3.67e-02  -4.6 6.19e-02    -  1.00e+00 1.00e+00h  1
 462  8.6167469e-01 1.12e-03 2.63e-02  -4.6 1.36e-01    -  1.00e+00 1.00e+00h  1
 463  8.6089465e-01 6.89e-03 5.88e-02  -4.6 1.34e+00    -  1.00e+00 2.50e-01h  3
 464  8.4768201e-01 3.92e-01 2.23e-01  -4.6 1.83e+01    -  3.14e-01 2.97e-01h  1
 465  8.3413633e-01 3.25e-01 2.73e-01  -4.6 1.33e+01    -  1.10e-01 3.10e-01h  1
 466  7.6798061e-01 4.08e-01 1.40e-01  -4.6 1.57e+01    -  1.15e-01 4.11e-01h  1
 467  7.5407541e-01 1.43e+00 2.81e-01  -4.6 4.96e+00    -  6.78e-01 9.69e-01h  1
 468  7.5572518e-01 1.32e+00 2.72e-01  -4.6 2.52e+00    -  5.18e-01 7.35e-02h  1
 469  7.3324572e-01 8.65e-01 2.30e-01  -4.6 3.88e+00    -  1.11e-01 4.17e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 470  7.2415014e-01 7.22e-01 2.30e-01  -4.6 6.38e+00    -  7.97e-01 2.01e-01h  1
 471  7.4292121e-01 6.77e-01 1.91e-01  -3.6 3.30e+00    -  2.21e-02 3.57e-01H  1
 472  7.4072064e-01 3.72e+00 3.74e-01  -2.9 5.18e+00    -  3.98e-01 8.42e-01h  1
 473  7.7168047e-01 1.12e+00 3.82e-01  -3.1 1.79e+00    -  1.19e-01 8.61e-01h  1
 474  8.1000407e-01 8.23e-01 1.73e-01  -3.1 1.76e+00    -  1.70e-01 1.00e+00h  1
 475  8.3395828e-01 1.81e-01 1.80e-01  -3.1 9.44e-01    -  4.15e-01 1.00e+00h  1
 476  8.5559191e-01 1.29e-01 1.66e-01  -3.1 1.03e+00    -  7.78e-01 1.00e+00h  1
 477  8.6056307e-01 4.40e-02 3.17e-01  -3.1 4.94e-01    -  1.00e+00 1.00e+00h  1
 478  8.6375535e-01 1.47e-02 2.31e-01  -3.1 2.07e-01    -  1.00e+00 1.00e+00h  1
 479  8.6774520e-01 2.37e-03 2.04e-01  -3.1 3.41e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 480  8.6684931e-01 3.29e-03 4.08e-02  -3.1 1.37e-01    -  1.00e+00 1.00e+00h  1
 481  8.6004651e-01 4.92e-02 1.08e-01  -3.1 6.72e-01    -  1.00e+00 1.00e+00h  1
 482  8.5735507e-01 3.21e-02 9.11e-02  -3.1 3.22e-01    -  1.00e+00 1.00e+00h  1
 483  8.6036700e-01 7.30e-03 6.12e-02  -3.1 2.64e-01    -  1.00e+00 1.00e+00h  1
 484  8.6158064e-01 4.01e-03 2.47e-02  -3.1 2.23e-01    -  1.00e+00 1.00e+00h  1
 485  8.6087445e-01 7.93e-03 2.49e-02  -3.1 3.41e-01    -  1.00e+00 1.00e+00h  1
 486  8.6063191e-01 5.14e-03 2.37e-02  -3.1 2.71e-01    -  1.00e+00 1.00e+00h  1
 487  8.6078331e-01 2.94e-03 2.95e-02  -3.1 1.25e-01    -  1.00e+00 1.00e+00h  1
 488  8.6127866e-01 5.94e-04 5.93e-02  -3.1 5.92e-02    -  1.00e+00 1.00e+00h  1
 489  8.6142849e-01 2.53e-04 2.00e-02  -3.1 5.16e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 490  8.6159889e-01 9.55e-05 8.24e-03  -3.1 5.82e-02    -  1.00e+00 1.00e+00h  1
 491  8.6189445e-01 8.14e-04 1.61e-02  -3.1 1.83e-01    -  1.00e+00 1.00e+00h  1
 492  8.6597236e-01 4.37e-05 4.22e-02  -3.1 8.38e-01    -  1.00e+00 1.00e+00H  1
 493  8.5985466e-01 7.10e-03 4.55e-02  -3.1 4.20e-01    -  1.00e+00 1.00e+00h  1
 494  8.6091603e-01 5.76e-03 7.37e-02  -3.1 2.70e-01    -  1.00e+00 1.00e+00h  1
 495  8.6129175e-01 3.16e-03 1.79e-02  -3.1 2.19e-01    -  1.00e+00 1.00e+00h  1
 496  8.6234370e-01 6.18e-04 2.20e-02  -3.1 7.45e-02    -  1.00e+00 1.00e+00h  1
 497  8.6245490e-01 2.48e-04 1.46e-02  -3.1 3.23e-02    -  1.00e+00 1.00e+00h  1
 498  8.6255372e-01 1.41e-05 1.20e-02  -3.1 1.75e-02    -  1.00e+00 1.00e+00h  1
 499  8.5713189e-01 7.44e-03 4.63e-02  -4.7 3.61e-01    -  9.97e-01 9.87e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 500  8.4973031e-01 6.56e-02 1.44e-01  -4.6 1.67e+00    -  1.00e+00 6.30e-01h  1
 501  8.4552789e-01 3.91e-02 1.10e-01  -4.6 3.55e-01    -  8.19e-01 1.00e+00h  1
 502  8.5117960e-01 2.27e-02 5.34e-02  -4.2 4.43e-01    -  1.00e+00 1.00e+00h  1
 503  8.5398517e-01 4.24e-03 4.95e-02  -4.9 1.49e-01    -  1.00e+00 1.00e+00h  1
 504  8.5425230e-01 1.05e-03 2.57e-02  -6.6 8.80e-02    -  1.00e+00 1.00e+00h  1
 505  8.5449075e-01 3.76e-04 1.32e-02  -7.1 4.57e-02    -  1.00e+00 1.00e+00h  1
 506  8.5450483e-01 5.99e-05 1.34e-02  -5.8 3.08e-02    -  1.00e+00 9.95e-01h  1
 507  8.5440595e-01 4.45e-04 2.38e-02  -7.5 8.71e-02    -  1.00e+00 1.00e+00h  1
 508  8.5418621e-01 1.86e-03 8.94e-02  -5.5 4.89e-01    -  1.00e+00 3.53e-01h  1
 509  8.5264033e-01 2.04e-01 2.21e-01  -4.1 1.61e+00    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 510  8.2822703e-01 1.02e-01 1.75e-01  -4.1 1.08e+00    -  1.00e+00 1.00e+00h  1
 511  7.8669002e-01 9.32e-01 1.79e-01  -3.1 4.97e+00    -  1.00e+00 1.00e+00h  1
 512  7.5022867e-01 5.77e-01 1.64e-01  -3.2 4.15e+00    -  9.93e-01 6.46e-01h  1
 513  7.4075600e-01 4.43e-01 2.16e-01  -3.2 2.96e+00    -  3.04e-01 2.63e-01h  1
 514  7.4125428e-01 3.68e-01 1.93e-01  -3.2 2.23e+00    -  4.21e-01 4.03e-01h  1
 515  7.8926768e-01 2.12e-01 2.36e-01  -3.2 1.58e+00    -  1.95e-01 1.00e+00h  1
 516  8.1829277e-01 8.05e-02 1.80e-01  -3.3 1.53e+00    -  6.24e-01 1.00e+00h  1
 517  8.2673535e-01 1.49e-01 3.51e-01  -3.0 1.23e+00    -  6.92e-01 1.00e+00h  1
 518  8.2443566e-01 7.34e-02 2.15e-01  -3.2 9.47e-01    -  1.00e+00 1.00e+00h  1
 519  8.4310991e-01 4.05e-02 1.80e-01  -3.4 5.28e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 520  8.4656625e-01 9.49e-03 5.77e-02  -4.0 1.99e-01    -  1.00e+00 1.00e+00h  1
 521  8.5505421e-01 1.44e-03 3.36e-02  -4.6 1.89e-01    -  1.00e+00 1.00e+00h  1
 522  8.5334561e-01 5.35e-03 1.21e-01  -4.7 3.23e-01    -  1.00e+00 6.62e-01h  1
 523  8.4971964e-01 4.53e-02 1.63e-01  -3.6 5.08e-01    -  1.00e+00 1.00e+00f  1
 524  8.4069240e-01 2.41e-02 9.03e-02  -3.7 4.01e-01    -  1.00e+00 1.00e+00h  1
 525  8.4926263e-01 1.26e-02 3.11e-01  -4.0 1.91e-01    -  1.00e+00 9.96e-01h  1
 526  8.4995466e-01 4.43e-03 8.62e-02  -4.9 7.51e-02    -  1.00e+00 1.00e+00h  1
 527  8.5142787e-01 1.49e-03 5.06e-02  -5.2 1.33e-01    -  1.00e+00 1.00e+00h  1
 528  8.5129629e-01 8.03e-04 4.29e-02  -6.2 7.39e-02    -  1.00e+00 1.00e+00h  1
 529  8.5133595e-01 1.95e-04 1.64e-02  -7.4 5.30e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 530  8.5135602e-01 2.09e-04 1.43e-02  -7.2 3.75e-02    -  1.00e+00 1.00e+00h  1
 531  8.5126185e-01 1.09e-03 8.22e-03  -8.3 8.31e-02    -  1.00e+00 1.00e+00h  1
 532  8.5117381e-01 5.05e-04 1.50e-02  -9.0 1.18e-01    -  1.00e+00 1.00e+00h  1
 533  8.5110547e-01 2.56e-04 1.22e-02  -7.0 7.43e-02    -  1.00e+00 6.22e-01h  1
 534  8.5116481e-01 2.38e-04 7.74e-03  -7.1 3.56e-02    -  1.00e+00 1.00e+00h  1
 535  8.5119556e-01 8.28e-05 4.20e-03  -8.6 1.86e-02    -  1.00e+00 1.00e+00h  1
 536  8.5120401e-01 2.73e-05 1.03e-03  -9.5 3.22e-02    -  1.00e+00 1.00e+00h  1
 537  8.5110263e-01 4.91e-04 1.11e-02  -7.3 5.16e-01    -  1.00e+00 3.22e-01h  1
 538  8.4949493e-01 8.95e-02 8.74e-02  -6.6 2.77e+00    -  1.00e+00 9.98e-01h  1
 539  8.4940683e-01 8.89e-02 8.75e-02  -6.7 1.45e+01    -  6.30e-02 6.20e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 540  8.4902120e-01 8.75e-02 9.67e-02  -6.7 7.13e+00    -  7.88e-03 1.52e-02h  1
 541  8.4766188e-01 7.90e-02 7.65e-02  -6.7 1.36e+00    -  1.39e-02 8.86e-02f  1
 542  8.4134154e-01 2.44e-02 1.02e-01  -6.7 8.50e-01    -  1.21e-01 9.70e-01h  1
 543  8.4042230e-01 2.35e-02 9.04e-02  -6.7 3.98e-01    -  1.00e+00 1.00e+00f  1
 544  8.4633623e-01 7.32e-03 7.31e-02  -7.1 2.04e-01    -  1.00e+00 1.00e+00h  1
 545  8.4910200e-01 1.62e-03 3.18e-02  -6.6 1.22e-01    -  1.00e+00 1.00e+00h  1
 546  8.4977871e-01 3.42e-04 3.29e-02  -6.2 6.16e-02    -  1.00e+00 1.00e+00h  1
 547  8.4983600e-01 2.03e-04 1.65e-02  -7.1 4.61e-02    -  1.00e+00 1.00e+00h  1
 548  8.4966433e-01 1.61e-03 2.91e-02  -5.8 1.12e-01    -  1.00e+00 9.75e-01h  1
 549  8.4940287e-01 3.05e-03 4.04e-02  -6.6 1.94e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 550  8.4897625e-01 4.63e-03 3.48e-02  -6.7 1.77e-01    -  8.38e-01 1.00e+00h  1
 551  8.4850172e-01 3.42e-03 1.38e-02  -8.0 1.66e-01    -  1.00e+00 1.00e+00h  1
 552  8.4927205e-01 8.66e-04 5.47e-03  -6.0 5.83e-02    -  1.00e+00 8.25e-01h  1
 553  8.4950229e-01 3.22e-04 3.74e-03  -7.0 3.92e-02    -  1.00e+00 1.00e+00h  1
 554  8.4947345e-01 3.51e-04 1.02e-02  -8.4 5.78e-02    -  1.00e+00 1.00e+00h  1
 555  8.4945320e-01 1.49e-04 1.21e-02  -6.7 5.28e-02    -  1.00e+00 1.00e+00h  1
 556  8.4941968e-01 1.72e-04 1.21e-02  -8.2 4.15e-02    -  1.00e+00 1.00e+00h  1
 557  8.4942398e-01 1.91e-04 1.34e-02  -9.4 4.88e-02    -  1.00e+00 1.00e+00h  1
 558  8.4940033e-01 4.13e-04 1.04e-02 -10.9 7.88e-02    -  1.00e+00 1.00e+00h  1
 559  8.4933984e-01 2.62e-04 1.74e-02 -11.0 9.79e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 560  8.4925965e-01 2.63e-04 1.16e-02  -9.8 7.86e-02    -  1.00e+00 1.00e+00h  1
 561  8.4928626e-01 2.53e-04 8.32e-03  -7.8 5.14e-02    -  5.39e-01 1.00e+00h  1
 562  8.4931055e-01 8.06e-05 5.35e-03  -8.4 8.00e-02    -  1.00e+00 1.00e+00h  1
 563  8.4916505e-01 1.11e-03 1.64e-02  -6.4 4.91e-01    -  1.00e+00 5.47e-01h  1
 564  8.4801951e-01 3.86e-02 1.42e-01  -6.1 2.19e+00    -  1.00e+00 1.00e+00h  1
 565  8.4011872e-01 2.20e-02 1.26e-01  -6.2 5.40e-01    -  1.00e+00 1.00e+00h  1
 566  8.3932142e-01 3.95e-02 1.11e-01  -6.0 1.29e+00    -  1.00e+00 1.00e+00h  1
 567  8.6057777e-01 7.19e-03 2.15e-01  -6.0 5.66e-01    -  6.88e-01 1.00e+00H  1
 568  8.5349080e-01 5.93e-03 1.41e-01  -6.1 7.73e-01    -  1.00e+00 3.16e-01h  1
 569  8.2894670e-01 1.23e-01 2.93e-01  -6.1 1.85e+00    -  2.63e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 570  8.2573238e-01 1.21e-01 2.46e-01  -6.4 8.32e-01    -  1.00e+00 6.16e-01h  1
 571  8.4192373e-01 3.15e-02 1.74e-01  -6.1 8.62e-01    -  1.00e+00 1.00e+00h  1
 572  8.3378105e-01 9.20e-02 2.28e-01  -6.2 1.02e+00    -  3.81e-01 8.57e-01h  1
 573  8.3879530e-01 5.03e-02 1.67e-01  -6.2 7.06e-01    -  7.60e-01 5.00e-01h  2
 574  8.4662984e-01 2.01e-02 1.67e-01  -6.3 4.71e-01    -  1.00e+00 1.00e+00h  1
 575  8.4849264e-01 1.43e-02 1.36e-01  -6.1 1.97e-01    -  1.17e-01 1.00e+00h  1
 576  8.4819942e-01 5.74e-03 1.67e-01  -6.1 1.63e-01    -  1.00e+00 1.00e+00h  1
 577  8.4682552e-01 1.54e-02 1.81e-01  -6.7 2.71e-01    -  1.00e+00 1.00e+00h  1
 578  8.4639568e-01 2.77e-03 1.01e-01  -6.8 1.40e-01    -  5.05e-01 1.00e+00h  1
 579  8.4867351e-01 1.55e-03 4.10e-02  -7.5 1.08e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 580  8.4863190e-01 5.93e-04 1.57e-02  -5.5 5.17e-02    -  1.00e+00 8.31e-01h  1
 581  8.4867618e-01 1.16e-04 4.98e-03  -6.6 2.93e-02    -  1.00e+00 1.00e+00h  1
 582  8.4865991e-01 5.21e-05 6.75e-03  -8.0 3.21e-02    -  1.00e+00 1.00e+00h  1
 583  8.4863948e-01 4.95e-05 1.08e-02  -7.2 3.93e-02    -  1.00e+00 1.00e+00h  1
 584  8.4858628e-01 1.93e-04 2.08e-02  -6.1 7.27e-02    -  1.00e+00 1.00e+00h  1
 585  8.4850677e-01 4.08e-04 2.80e-02  -7.1 8.35e-02    -  1.00e+00 1.00e+00h  1
 586  8.4846632e-01 2.53e-04 1.31e-02  -6.9 4.37e-02    -  1.00e+00 1.00e+00h  1
 587  8.4856670e-01 4.15e-05 7.54e-03  -7.7 2.01e-02    -  1.00e+00 1.00e+00h  1
 588  8.4858255e-01 9.09e-06 2.25e-03  -9.0 2.94e-02    -  1.00e+00 1.00e+00h  1
 589  8.4845621e-01 2.38e-03 3.23e-02 -10.1 3.34e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 590  8.4818253e-01 4.72e-03 5.05e-02 -11.0 2.40e-01    -  1.00e+00 1.00e+00h  1
 591  8.4758057e-01 5.76e-03 8.33e-03 -11.0 3.70e-01    -  1.00e+00 1.00e+00h  1
 592  8.5065353e-01 5.25e-04 2.58e-02 -11.0 2.10e-01    -  1.00e+00 1.00e+00H  1
In iteration 592, 1 Slack too small, adjusting variable bound
 593  8.4732348e-01 3.14e-03 8.30e-03 -11.0 1.85e-01    -  1.00e+00 7.95e-01h  1
 594  8.4837834e-01 5.02e-04 9.66e-03 -11.0 7.87e-02    -  1.00e+00 1.00e+00h  1
 595  8.4841840e-01 6.33e-04 4.83e-03 -11.0 4.80e-02    -  1.00e+00 1.00e+00h  1
 596  8.4846479e-01 1.73e-04 4.09e-03 -11.0 3.19e-02    -  1.00e+00 1.00e+00h  1
 597  8.4850944e-01 4.66e-06 1.94e-03 -11.0 7.45e-03    -  1.00e+00 1.00e+00h  1
 598  8.4850218e-01 1.12e-05 2.58e-03 -11.0 2.54e-02    -  1.00e+00 1.00e+00h  1
 599  8.4813837e-01 2.74e-02 1.23e-01 -11.0 1.06e+00    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 600  8.4549783e-01 1.39e-02 7.93e-02 -11.0 2.54e-01    -  1.00e+00 1.00e+00h  1
 601  8.4951164e-01 5.34e-03 1.59e-01 -10.7 6.48e-01    -  1.00e+00 1.00e+00H  1
 602  8.4698487e-01 5.91e-03 3.04e-02 -10.8 1.84e-01    -  6.83e-01 1.00e+00h  1
In iteration 602, 1 Slack too small, adjusting variable bound
 603  8.4698488e-01 5.91e-03 3.04e-02 -10.8 1.48e-01    -  1.00e+00 3.13e-05h  1
 604  8.4649254e-01 4.38e-03 2.71e-02 -10.8 6.60e-01    -  1.00e+00 1.00e+00h  1
 605  8.5243656e-01 9.54e-04 8.82e-02 -10.8 7.65e-01    -  1.00e+00 1.00e+00H  1
 606  8.4419017e-01 9.84e-03 1.82e-02 -10.8 2.12e-01    -  1.00e+00 1.00e+00h  1
 607  8.4809115e-01 7.75e-04 3.06e-02  -8.8 7.23e-02    -  2.04e-01 1.00e+00h  1
 608  8.4826956e-01 4.10e-04 2.90e-02  -7.6 9.97e-02    -  1.00e+00 1.00e+00h  1
 609  8.4812540e-01 1.06e-03 5.67e-02  -8.6 1.65e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 610  8.4799135e-01 7.03e-04 2.14e-02  -8.7 9.55e-02    -  7.39e-01 5.95e-01h  1
 611  8.4823029e-01 2.82e-04 8.07e-03  -8.8 5.22e-02    -  1.00e+00 1.00e+00h  1
 612  8.4828610e-01 5.28e-05 1.13e-02  -7.0 1.44e-02    -  1.00e+00 1.00e+00h  1
 613  8.4830197e-01 1.35e-05 7.25e-04  -8.3 8.49e-03    -  1.00e+00 1.00e+00h  1
 614  8.4831141e-01 1.09e-07 3.02e-04  -9.3 4.86e-03    -  1.00e+00 1.00e+00h  1
 615  8.4822692e-01 4.96e-04 3.96e-02 -10.3 3.06e-01    -  1.00e+00 1.00e+00h  1
 616  8.4797322e-01 5.98e-04 1.65e-02 -10.4 7.47e-02    -  1.00e+00 1.00e+00h  1
 617  8.4818918e-01 1.77e-04 2.11e-02 -11.0 2.84e-02    -  1.00e+00 1.00e+00h  1
 618  8.4821659e-01 2.82e-05 5.69e-03 -11.0 6.16e-02    -  1.00e+00 1.00e+00h  1
 619  8.4805007e-01 9.02e-04 3.84e-02 -11.0 8.16e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 620  8.4680850e-01 4.45e-02 1.39e-01 -11.0 9.62e+00    -  1.00e+00 6.31e-01h  1
 621  8.3964705e-01 1.91e-01 2.78e-01 -11.0 2.30e+01    -  1.47e-05 4.72e-01h  1
 622  8.2874318e-01 1.75e-01 2.44e-01 -11.0 1.26e+01    -  8.39e-07 1.04e-01h  1
 623  7.6481281e-01 2.54e-01 1.99e-01 -11.0 7.68e+01    -  1.02e-02 6.22e-02h  1
 624  7.6162871e-01 2.51e-01 1.97e-01 -11.0 4.01e+01    -  8.02e-03 1.76e-02h  1
In iteration 624, 1 Slack too small, adjusting variable bound
 625  7.6156253e-01 2.51e-01 1.96e-01 -11.0 1.04e+01    -  1.12e-05 2.20e-04h  1
In iteration 625, 1 Slack too small, adjusting variable bound
 626  7.7101923e-01 1.82e-01 2.29e-01 -11.0 2.20e+00    -  3.42e-03 2.80e-01h  1
 627  7.8587456e-01 1.18e-01 1.99e-01  -5.9 2.68e+00    -  7.74e-01 3.74e-01h  1
 628  7.9578660e-01 8.65e-02 1.68e-01  -5.1 2.97e+00    -  9.45e-01 2.94e-01h  1
 629  9.6471317e-01 1.48e-01 3.08e-01  -4.8 3.32e+00    -  2.73e-02 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 630  8.2231371e-01 1.52e-01 3.64e-01  -5.1 2.74e+00    -  1.00e+00 1.00e+00h  1
 631  7.7264417e-01 1.93e-01 1.95e-01  -5.1 6.32e+00    -  1.15e-01 1.74e-01h  1
 632  8.0092589e-01 9.56e-02 2.13e-01  -4.6 1.34e+00    -  1.00e+00 6.57e-01h  1
 633  8.3809155e-01 3.16e-02 1.39e-01  -4.0 7.94e-01    -  1.00e+00 1.00e+00h  1
 634  8.5532005e-01 1.90e-02 4.38e-01  -4.5 3.79e-01    -  7.59e-01 9.49e-01H  1
 635  8.4425211e-01 1.89e-02 5.96e-02  -4.4 2.38e-01    -  1.00e+00 1.00e+00h  1
 636  8.4868673e-01 5.91e-03 8.37e-02  -4.4 1.26e-01    -  8.53e-01 1.00e+00h  1
 637  8.4864829e-01 1.53e-03 7.68e-02  -4.4 1.03e-01    -  1.00e+00 1.00e+00h  1
 638  8.4866942e-01 6.67e-04 2.83e-02  -4.4 6.46e-02    -  1.00e+00 1.00e+00h  1
 639  8.4859329e-01 6.34e-04 2.79e-02  -4.4 6.63e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 640  8.4844692e-01 5.95e-04 2.12e-02  -4.4 7.96e-02    -  1.00e+00 1.00e+00h  1
 641  8.4839736e-01 4.45e-04 1.91e-02  -4.4 7.08e-02    -  1.00e+00 1.00e+00h  1
